Name,Target,identified,v_limits,e_v_center,Lya_v,Lya_W,e_Lya_W,Na,e_Na,b,e_b,W,e_W,comment,z,z_target,impact,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,Vhel_measured,e_Vhel_measured,Vrot,e_Vrot,Vrot_corrected,e_Vrot_corrected,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,adjustedInc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC4536,HE1228+0131,Lya,"7506, 7624",1,7553,61,3,1.22E+13,5.29E+11,34.9,2.6,58.1,4.3,in pilot paper,0.006031,0.117,337.5998935,188.61271,2.18814,187.7083333,1.256388889,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,50.9,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,HE1228+0131,Lya,"9134, 9310",1,9240,248,3,6.04E+13,7.60E+11,53.8,2.3,89.6,3.8,"in pilot paper, blended with 9351",0.006031,0.117,337.5998935,188.61271,2.18814,187.7083333,1.256388889,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,50.9,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,HE1228+0131,Lya,"9310, 9380",11,9351,124,2,3.01E+13,5.35E+11,27.9,1.7,46.5,2.8,"in pilot paper, blended with 9240 and SII",0.006031,0.117,337.5998935,188.61271,2.18814,187.7083333,1.256388889,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,50.9,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,HE1228+0131,no,"9522, 9618",1,9568,32,3,6.20E+12,5.69E+11,31.5,2.4,52.5,3.9,in pilot paper,0.006031,0.117,337.5998935,188.61271,2.18814,187.7083333,1.256388889,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,50.9,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,HE1228+0131,Lya,"9700, 9754",1,9716,11,2,2.07E+12,3.48E+11,21,1.9,35,3.2,"in pilot paper, extremely weak/dubious",0.006031,0.117,337.5998935,188.61271,2.18814,187.7083333,1.256388889,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,50.9,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"1027, 1165",1,1127,388,13,1.82E+14,2.09E+13,42.9,2.9,71.4,4.8,"in pilot paper, blended with 1163",0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"1164, 1226",1,1163,100,10,2.75E+13,3.51E+12,19.7,2.7,32.8,4.5,"in pilot paper, blended with 1127",0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"2372, 2442",1,2406,107,9,2.55E+13,2.78E+12,24.9,1.4,41.5,2.3,in pilot paper,0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,129,32,139,37,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"4273, 4333",1,4308,28,9,5.48E+12,1.96E+12,24.7,3,41.2,5,"in pilot paper, super weak/dubious",0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"4665, 4697",5,4678,15,7,2.99E+12,1.46E+12,10.5,3.2,17.5,5.3,"in pilot paper, super weak/dubious",0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4536,LBQS1230-0015,Lya,"6756, 6890",1,6828,186,13,4.71E+13,3.97E+12,37.9,2.5,63.1,4.2,in pilot paper,0.006031,0.47095,711.5494113,188.61271,2.18814,188.2670833,-0.526111111,1808,1866.9,32.9,-99,-99,-99,-99,2103,14.9,29.62,15.4,5.6,2.9,180.05,61,3,95,87.7,.SXT4..,455.15,0.43,130,170002,4,21,SAB(rs)bc;HII_Sbrst,0,Ceph,10.6,13.8,2,1.8,0.11,0.095
NGC4939,PG1302-102,Lya,"1238, 1404",1,1313,332,8,1.25E+14,4.69E+12,37.5,2.9,62.5,4.8,in pilot paper,0.010374,0.2784,253.8129974,196.05996,-10.33961,196.3875,-10.55555556,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"3402, 3492",1,3448,72,6,1.50E+13,1.28E+12,29.4,2,49,3.3,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-204,25,-275,49,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"5824, 5894",1,5857,52,4,1.06E+13,9.85E+11,23.1,1.8,39.2,3.1,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"6544, 6640",7,6596,60,6,1.22E+13,1.21E+12,30.7,2,51.1,3.4,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"7540, 7608",1,7573,44,4,8.91E+12,9.53E+11,23.1,2.5,38.5,4.2,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"7696, 7782",1,7744,27,5,5.16E+12,1.01E+12,29.8,3.5,49.7,5.8,"not in pilot paper, weak",0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"8496, 8526",1,8516,8,3,1.46E+12,5.69E+11,12.2,2.5,20.2,4.2,"not in pilot paper, weak",0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"9774, 9816",1,9805,21,3,4.14E+12,6.84E+11,16.1,1.6,26.8,2.7,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC4939,PG1302-102,Lya,"9825, 9885",1,9856,35,4,6.98E+12,8.36E+11,21.5,1.8,36,2.6,in pilot paper,0.010374,0.2784,253.7118826,196.05996,-10.33961,196.3875,-10.55527778,3110,3092.8,33,-99,-99,-99,-99,3382,37.5,41.85,28.88,11,7.3,228.54,48,4,5,61.2,.SAS4..,329.72,0.51,10,102770,2,35.7,SA(s)bc_Sy2,0,TF,11.6,-99.99,5.5,6.5,-99.99,-99.99
NGC5364,SDSSJ135726.27+043541.4,Lya,"1088, 1160",1,1124,83,11,1.87E+13,2.95E+12,24.2,2.5,40.2,4.2,blended,0.00414,1.23453,164.5608968,209.05,5.01447,209.3595833,4.594722222,1241,1238,16.9,130,13,55,27,1516,18.1,33.38,19.03,8.2,4.6,195.53,57,3,48,84.3,.SAT4P.,405.65,0.65,30,100480,5,15.6,SA(rs)bc_pec_HII,0,TF,11.1,-99.99,1.9,2.2,-99.99,-99.99
NGC5364,SDSSJ135726.27+043541.4,Lya,"1264, 1324",2,1296,92,9,2.23E+13,2.71E+12,20.2,1.4,33.6,2.4,,0.00414,1.23453,164.5608968,209.05,5.01447,209.3595833,4.594722222,1241,1238,16.9,130,13,55,27,1516,18.1,33.38,19.03,8.2,4.6,195.53,57,3,48,84.3,.SAT4P.,405.65,0.65,30,100480,5,15.6,SA(rs)bc_pec_HII,0,TF,11.1,-99.99,1.9,2.2,-99.99,-99.99
NGC5364,SDSSJ135726.27+043541.4,Lya,"2552, 2624",8,2586,60,9,1.24E+13,1.24E13 pm 2.17E12,27.4,3.2,44.6,4.7,weak,0.00414,1.23453,164.5608968,209.05,5.01447,209.3595833,4.594722222,1241,1238,16.9,-99,-99,-99,-99,1516,18.1,33.38,19.03,8.2,4.6,195.53,57,3,48,84.3,.SAT4P.,405.65,0.65,30,100480,5,15.6,SA(rs)bc_pec_HII,0,TF,11.1,-99.99,1.9,2.2,-99.99,-99.99
NGC5364,SDSSJ135726.27+043541.4,Lya,"4507, 4555",1,4540,34,7,7.07E+12,1.57E+12,14.9,2.4,23.7,4.4,weak,0.00414,1.23453,164.5608968,209.05,5.01447,209.3595833,4.594722222,1241,1238,16.9,-99,-99,-99,-99,1516,18.1,33.38,19.03,8.2,4.6,195.53,57,3,48,84.3,.SAT4P.,405.65,0.65,30,100480,5,15.6,SA(rs)bc_pec_HII,0,TF,11.1,-99.99,1.9,2.2,-99.99,-99.99
NGC5364,SDSSJ135726.27+043541.4,Lya,"8765, 8847",1,8804,89,8,1.94E+13,2.06E+12,28.5,2,47.5,3.3,,0.00414,1.23453,164.5608968,209.05,5.01447,209.3595833,4.594722222,1241,1238,16.9,-99,-99,-99,-99,1516,18.1,33.38,19.03,8.2,4.6,195.53,57,3,48,84.3,.SAT4P.,405.65,0.65,30,100480,5,15.6,SA(rs)bc_pec_HII,0,TF,11.1,-99.99,1.9,2.2,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"1988, 2058",4,2028,95,23,2.18E+13,6.52E+12,28.2,3,46.9,5,weak,0.01,0.335,453.4142438,224.73442,-42.01336,225.89125,-41.87333333,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"3100, 3184",1,3141,177,16,5.06E+13,6.95E+12,27.1,2.2,45.2,3.7,,0.01,0.335,453.4142438,224.73442,-42.01336,225.89125,-41.87333333,2998,2974.6,21.5,156,19,172,28,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"5185, 5383",1,5290,398,21,1.28E+14,1.15E+13,54.5,3.2,90.8,5.4,,0.01,0.335,453.5975207,224.73442,-42.01336,225.8916667,-41.87305556,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"8442, 8540",10,8503,159,15,3.87E+13,4.58E+12,34,2.4,56.7,3.9,blended a bit with SII,0.01,0.335,453.5975207,224.73442,-42.01336,225.8916667,-41.87305556,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"8927,  8999",1,8972,42,15,8.60E+12,3.22E+12,24.2,5.3,40.3,8.8,"weird continuum, weak",0.01,0.335,453.5975207,224.73442,-42.01336,225.8916667,-41.87305556,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"9558,  9680",1,9621,286,15,8.55E+13,7.58E+12,45.4,1.4,73.2,2.2,"weird continuum, looks like a double to me?",0.01,0.335,453.5975207,224.73442,-42.01336,225.8916667,-41.87305556,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
NGC5786,QSO1500-4140,Lya,"9680, 9860",1,9757,491,18,1.59E+14,1.13E+13,66.1,1.8,110.1,3,"weird continuum, very uncertain",0.01,0.335,453.5975207,224.73442,-42.01336,225.8916667,-41.87305556,2998,2974.6,21.5,-99,-99,-99,-99,3124,29.8,30.11,13.85,3.6,1.7,182.1,65,2,80,0.8,PSBS4..,140.65,0.49,63,101354,3,31.8,(R'_2)SAB(s)bc,0,TF,9.56,-99.99,25,14,-99.99,-99.99
UGC09760,SDSSJ151237.15+012846.0,Lya,"1954, 2120",1,2051,496,36,1.87E+14,3.65E+13,57.4,2.1,95.6,3.4,noisy,0.006748,0.26625,122.680136,228.01018,1.69874,228.155,1.479444444,2023,2093.7,15.5,-46,12,-46,16,2245,26.75,21.21,1.909,4.2,2.9,142.99,90,6,57,89.6,.S..7./,147.28,0.09,57,-99,-99,-99.99,Sd,0,TF,14.6,21.8,0.17,0.15,0.00023,0.0002
UGC09760,SDSSJ151237.15+012846.0,Lya,"7654, 10200",7,8817,7289,111,3.10E+15,1.56E+14,810.1,15.2,x,x,huge,0.006748,0.26625,122.680136,228.01018,1.69874,228.155,1.479444444,2023,2093.7,15.5,-99,-99,-99,-99,2245,26.75,21.21,1.909,4.2,2.9,142.99,90,6,57,89.6,.S..7./,147.28,0.09,57,-99,-99,-99.99,Sd,0,TF,14.6,21.8,0.17,0.15,0.00023,0.0002
